sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
2.9096;5.3142;7.8808;3.1456;4.6379;8.0477;-0.2362;0.5751;-0.0969;0.0023;-0.0098;-0.0036;38.0;-32.11;-144.81;-59.25;175.08;-27.82;-21.31;5.0;45.433;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;14 / 20;193006;2018-04-03 08:10:54:671
3.1136;5.6504;8.0459;3.1415;4.7652;7.9746;0.1762;0.6121;-0.7374;0.0343;-0.0152;-0.0072;41.0;-29.48;-140.35;-56.81;176.07;-28.62;-21.27;5.0;39.816;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;14 / 20;193506;2018-04-03 08:10:55:171
3.4588;5.6031;7.3472;3.162;4.8278;7.9287;0.2168;0.5869;-0.2545;0.001;-4.0E-4;-8.0E-4;44.0;-31.21;-142.26;-59.92;175.72;-29.07;-21.5;5.0;43.862;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;15 / 21;194007;2018-04-03 08:10:55:672
3.2303;5.5954;8.0255;3.2;4.9745;7.8221;0.615;1.0119;0.2496;-0.0037;-0.0185;-0.0043;42.0;-32.63;-143.86;-58.71;174.62;-29.8;-21.89;5.0;46.75;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;15 / 21;194507;2018-04-03 08:10:56:172
3.4145;4.8506;7.5506;3.2092;5.0001;7.8019;-0.0778;0.6431;-0.273;0.0143;0.0108;-0.0238;42.0;-33.54;-144.73;-57.87;174.05;-30.48;-22.25;5.0;44.175;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;13 / 19;195007;2018-04-03 08:10:56:672
3.1746;5.4775;7.5493;3.1713;5.0234;7.8025;0.0488;-0.1181;-0.257;0.0105;-0.0043;-0.0139;49.0;-33.21;-144.02;-60.3;174.87;-30.81;-22.12;5.0;44.401;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;13 / 19;195506;2018-04-03 08:10:57:171
3.6562;5.6582;8.0686;3.1783;5.0907;7.7559;-0.2553;0.5901;-0.1997;-0.0134;-0.0048;-0.0079;49.0;-32.62;-144.27;-58.68;174.71;-31.27;-22.28;5.0;45.309;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;16 / 22;196007;2018-04-03 08:10:57:672
3.39;5.5463;7.3938;3.2812;5.1314;7.6859;0.516;0.1647;-0.0456;0.0141;0.0013;-0.0124;49.0;-33.38;-139.18;-55.49;174.13;-31.55;-23.12;5.0;45.138;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;16 / 22;196507;2018-04-03 08:10:58:172
3.5054;5.054;7.745;3.2787;5.1421;7.6798;0.404;0.1115;0.4794;-0.0059;0.0012;-0.0133;49.0;-34.34;-143.91;-62.39;175.39;-31.55;-23.12;5.0;44.331;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;10 / 17;197007;2018-04-03 08:10:58:672
3.104;5.3298;7.5344;3.2319;5.1837;7.6717;-0.0895;-0.196;-0.1405;0.0056;0.0146;-0.0143;52.0;-34.29;-143.62;-55.69;173.95;-31.69;-23.04;5.0;44.171;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;15 / 21;197507;2018-04-03 08:10:59:172
3.5425;5.3058;7.3956;3.2376;5.1615;7.6842;0.1265;0.349;-0.1822;-0.0071;0.0043;-0.0052;52.0;-32.71;-140.76;-56.98;174.47;-31.76;-22.85;5.0;42.682;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;15 / 21;198006;2018-04-03 08:10:59:671
2.8875;5.5457;7.453;3.2581;5.1756;7.6661;0.0735;0.0828;-1.6942;-0.0381;-0.011;0.0018;52.0;-33.48;-142.43;-59.43;174.99;-31.77;-22.87;5.0;43.12;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;15 / 21;198507;2018-04-03 08:11:00:172
3.4713;4.7968;6.9164;3.2852;5.191;7.644;0.5503;-0.0097;0.0498;-9.0E-4;-0.0101;-0.0126;52.0;-35.44;-142.73;-57.46;173.62;-31.96;-23.26;5.0;42.752;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;14 / 20;199007;2018-04-03 08:11:00:672
3.4229;4.8398;8.3509;3.2172;5.2001;7.6668;0.0308;-0.0222;-1.9252;-0.0554;-0.0011;0.0084;65.0;-34.35;-144.08;-60.59;174.75;-31.76;-22.65;5.0;48.402;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;14 / 20;199506;2018-04-03 08:11:01:171
2.9635;4.8512;8.1667;3.2358;5.1237;7.7103;0.7468;-0.2735;0.6235;-0.0051;-0.0054;-0.0146;65.0;-32.9;-144.45;-59.84;175.27;-31.5;-22.77;5.0;45.978;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;16 / 22;200006;2018-04-03 08:11:01:671
2.3192;5.313;7.7414;3.2117;5.139;7.7101;0.2951;0.0398;0.2391;0.006;-0.0021;-0.0215;65.0;-33.63;-143.84;-60.66;174.83;-31.48;-22.69;5.0;46.749;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;16 / 22;200507;2018-04-03 08:11:02:172
3.2847;4.8931;8.0919;3.1987;5.1163;7.7306;0.3639;-0.2754;0.2885;0.0099;0.0029;-0.0126;60.0;-32.72;-144.76;-61.63;175.55;-31.45;-22.48;5.0;46.1;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;15 / 21;201007;2018-04-03 08:11:02:672
4.2598;5.0055;8.6183;3.2142;5.0699;7.7547;-1.196;-0.0308;0.2363;0.0222;-0.0105;-0.0109;60.0;-31.91;-145.02;-61.86;176.18;-31.29;-22.48;5.0;48.686;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;15 / 21;201506;2018-04-03 08:11:03:171
3.2243;4.5742;7.1515;3.2297;5.0483;7.7624;0.2701;-0.2758;0.2066;0.0317;-0.006;-0.0186;60.0;-32.84;-144.53;-61.14;175.47;-30.98;-22.59;5.0;47.46;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;15 / 21;202006;2018-04-03 08:11:03:671
2.9174;4.7968;6.7125;3.284;5.0053;7.7674;1.2659;-0.4152;-0.629;0.0177;-0.0118;-0.0157;60.0;-32.3;-144.0;-60.3;175.95;-30.86;-22.77;5.0;45.854;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;15 / 21;202507;2018-04-03 08:11:04:172
4.3968;5.0007;7.9591;3.2882;4.988;7.7768;0.5297;-0.808;1.5464;-0.0126;-0.0226;-0.0143;60.0;-31.73;-144.07;-60.84;176.33;-30.57;-22.92;5.0;45.282;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;14 / 21;203007;2018-04-03 08:11:04:672
4.0935;4.2446;8.6243;3.3128;4.9173;7.8112;1.091;-0.6723;-0.7856;-0.0242;-0.0033;-0.0133;60.0;-31.78;-144.03;-61.33;176.41;-30.23;-22.98;5.0;47.73;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;14 / 21;203506;2018-04-03 08:11:05:171
4.2574;4.3924;7.6104;3.3458;4.8688;7.8276;0.7648;-0.1527;-0.587;0.0125;0.0047;-0.0369;55.0;-29.54;-143.79;-60.94;177.74;-29.77;-23.14;5.0;47.92;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;14 / 20;204006;2018-04-03 08:11:05:671
4.3106;4.5318;9.6508;3.3569;4.7747;7.8806;0.0567;-0.6878;0.7984;-0.0521;-0.0043;-0.0331;55.0;-28.93;-143.56;-60.7;178.4;-29.53;-23.24;5.0;45.381;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;14 / 20;204507;2018-04-03 08:11:06:172
3.5461;4.4474;8.1727;3.297;4.7876;7.898;0.7708;-0.3771;-1.6993;-0.0525;0.0078;-0.0415;55.0;-27.68;-144.16;-62.34;178.79;-29.22;-22.66;5.0;45.335;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;14 / 20;205006;2018-04-03 08:11:06:671
4.736;5.2466;9.1196;3.3247;4.8118;7.8717;1.6287;0.1587;0.6692;0.0217;-0.0624;-0.105;52.0;-26.74;-144.16;-61.99;179.04;-29.03;-22.21;5.0;47.723;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;14 / 20;205506;2018-04-03 08:11:07:171
4.5691;3.9126;7.0995;3.4296;4.7875;7.8414;1.331;-0.1996;0.7782;-0.0844;-0.0644;-0.0918;51.0;-25.49;-144.61;-63.06;181.43;-29.22;-23.62;5.0;47.462;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;14 / 20;206006;2018-04-03 08:11:07:671
5.3605;4.1555;7.6481;3.7005;4.7312;7.752;1.3141;-0.1782;-0.8619;-0.0229;-0.1123;-0.1362;51.0;-26.26;-144.73;-63.84;181.65;-28.79;-24.35;5.0;53.35;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;14 / 20;206506;2018-04-03 08:11:08:171
6.5605;3.7469;8.9653;3.7798;4.6749;7.7478;-0.0974;-0.2167;-1.751;-0.0463;-0.0785;-0.1373;51.0;-24.44;-143.91;-64.24;183.94;-28.47;-26.01;5.0;48.783;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;14 / 20;207006;2018-04-03 08:11:08:671
4.2185;5.2406;6.7113;3.8057;4.7951;7.6612;1.1032;-0.4154;0.1268;-0.0159;-0.1031;-0.1337;51.0;-24.01;-143.28;-64.8;184.49;-28.35;-26.32;5.0;47.59;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;14 / 20;207507;2018-04-03 08:11:09:172
3.3745;4.6927;6.8901;3.8174;4.8325;7.6318;0.091;-0.0304;-0.291;-0.0395;-0.0368;-0.0889;52.0;-21.84;-143.17;-65.46;185.9;-29.52;-26.57;5.0;45.771;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;15 / 20;208006;2018-04-03 08:11:09:671
4.3561;5.3854;6.6467;3.8776;4.9437;7.5296;0.2696;0.5691;0.4144;-8.0E-4;-0.0673;-0.1076;51.0;-21.81;-142.76;-66.33;186.39;-29.61;-26.8;5.0;46.618;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;15 / 20;208507;2018-04-03 08:11:10:172
4.6642;5.0109;7.0971;4.0232;4.9359;7.458;2.0837;-0.1894;0.7286;-0.0645;-0.0729;-0.106;51.0;-21.4;-142.63;-68.05;188.87;-30.22;-28.34;5.0;47.68;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;17 / 20;209007;2018-04-03 08:11:10:672
6.1393;4.7663;6.7603;4.2332;5.0477;7.2643;1.42;0.1959;-0.3142;-0.0322;-0.1175;-0.11;54.0;-21.26;-142.05;-68.76;190.02;-30.72;-29.1;5.0;48.608;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;17 / 20;209507;2018-04-03 08:11:11:172
5.3605;4.8141;7.0319;4.4041;5.036;7.1703;0.7952;-0.4918;0.3897;-0.0362;-0.0866;-0.1169;54.0;-20.75;-141.64;-70.04;192.35;-30.9;-31.56;5.0;48.071;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;17 / 20;210007;2018-04-03 08:11:11:672
5.3437;4.4235;7.1958;4.5793;4.9937;7.0897;0.6708;-0.3296;-0.2274;-0.0287;-0.074;-0.0886;60.0;-20.85;-140.18;-70.45;192.99;-30.67;-32.17;5.0;46.459;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;17 / 20;210506;2018-04-03 08:11:12:171
5.4676;4.9906;8.4634;4.6206;4.982;7.0711;0.4529;-0.2693;0.767;-0.0575;-0.0408;-0.0717;60.0;-20.27;-139.9;-72.03;195.02;-30.53;-33.16;5.0;48.045;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;17 / 20;211007;2018-04-03 08:11:12:672
2.47;5.2173;7.1258;4.5004;5.071;7.0853;-1.5878;-0.1308;-0.0945;0.0247;-0.0149;-0.0481;60.0;-20.0;-139.5;-72.09;194.69;-31.14;-32.42;5.0;48.761;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;17 / 20;211507;2018-04-03 08:11:13:172
3.1573;5.5014;7.9525;4.4673;5.0964;7.088;-0.4199;0.3162;1.895;0.0411;-0.0198;-0.0289;60.0;-20.29;-138.71;-71.81;194.75;-31.31;-32.22;5.0;48.106;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;17 / 20;212006;2018-04-03 08:11:13:671
3.4079;4.8662;7.5781;4.4157;5.074;7.1362;-2.0489;-0.2501;-1.1442;-0.0028;-0.0228;-0.0101;65.0;-20.47;-139.7;-71.86;194.17;-31.16;-31.75;5.0;47.63;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;17 / 20;212506;2018-04-03 08:11:14:171
3.2446;4.4348;7.812;4.3473;5.0339;7.2063;-1.3949;0.0655;1.269;-0.0145;0.008;0.0155;62.0;-20.41;-139.51;-71.86;193.56;-30.89;-31.1;5.0;46.445;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;17 / 20;213006;2018-04-03 08:11:14:671
2.3826;5.0492;8.68;4.1233;4.9596;7.3872;-1.2877;-0.5992;1.9884;0.036;0.0408;0.0242;46.0;-20.88;-139.31;-71.54;192.41;-30.77;-30.22;5.0;45.186;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;17 / 20;213506;2018-04-03 08:11:15:171
2.586;5.2233;8.2283;3.9764;4.9609;7.4665;-2.0105;-0.1232;1.0636;0.0319;0.0247;0.084;49.0;-21.31;-139.68;-71.18;190.01;-30.39;-28.04;5.0;46.365;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;17 / 20;214006;2018-04-03 08:11:15:671
2.1015;5.6067;8.5053;3.7915;5.0189;7.5236;-1.0692;-0.1587;-0.5217;7.0E-4;0.0347;0.0837;54.0;-22.53;-139.77;-70.24;188.19;-30.86;-27.51;5.0;46.294;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;17 / 20;214507;2018-04-03 08:11:16:172
2.1505;5.4494;7.4829;3.6794;5.0672;7.5469;-1.7909;0.4746;-0.1081;0.0015;0.0386;0.0845;64.0;-23.74;-140.45;-69.33;186.0;-31.11;-25.99;5.0;45.535;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;17 / 20;215006;2018-04-03 08:11:16:671
2.1852;5.3196;7.5852;3.5099;5.1632;7.5626;-1.2402;0.2601;0.2058;0.074;0.0279;0.0496;59.0;-24.63;-140.6;-68.47;184.6;-31.38;-25.46;5.0;46.092;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;17 / 20;215506;2018-04-03 08:11:17:171
2.443;5.2484;9.4319;3.4171;5.1539;7.6112;-0.9482;0.2126;-0.1409;0.0217;0.0556;0.0643;65.0;-25.33;-141.33;-68.2;183.52;-31.71;-24.18;5.0;47.103;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;17 / 20;216007;2018-04-03 08:11:17:672
3.0071;5.115;8.6614;3.2612;5.1801;7.6617;-0.8872;0.203;-0.7684;0.0176;0.0413;0.0534;70.0;-25.77;-140.95;-67.45;182.16;-31.76;-23.68;5.0;47.225;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;17 / 20;216506;2018-04-03 08:11:18:171
2.4424;5.5822;8.071;3.1348;5.1839;7.7117;-0.1716;0.2724;0.2278;0.0285;0.0237;0.0679;70.0;-25.41;-142.15;-67.31;181.43;-31.91;-22.12;5.0;47.875;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;17 / 20;217007;2018-04-03 08:11:18:672
3.0353;5.5038;7.2598;2.9954;5.2002;7.756;-0.6149;-0.088;0.7962;0.0531;0.0283;0.0431;70.0;-25.72;-142.51;-67.37;180.41;-32.0;-21.68;5.0;48.663;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;17 / 20;217507;2018-04-03 08:11:19:172
3.0717;4.9074;8.3426;2.9792;5.1848;7.7726;-0.751;-0.2973;0.6944;-0.0029;0.0246;0.0239;70.0;-25.98;-141.84;-66.24;179.55;-31.92;-20.97;5.0;45.972;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;17 / 20;218006;2018-04-03 08:11:19:671
2.8414;4.704;8.5322;2.9794;5.1199;7.8154;-0.3159;-0.658;0.3321;0.0124;0.0204;0.0155;70.0;-26.31;-141.98;-66.93;179.7;-31.86;-20.87;5.0;47.264;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;17 / 20;218507;2018-04-03 08:11:20:172
4.5703;4.4935;8.3677;2.9928;5.0755;7.8392;0.1289;-0.0833;-0.6739;-0.0081;0.0206;0.0013;70.0;-26.54;-142.08;-66.78;179.06;-31.47;-20.87;5.0;46.313;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;17 / 20;219006;2018-04-03 08:11:20:671
3.4504;4.384;7.0827;3.0133;4.9862;7.8884;0.5019;-0.327;-0.1061;-0.0174;0.0096;-0.0312;65.0;-26.53;-141.7;-66.6;179.06;-30.86;-20.84;5.0;47.073;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;17 / 20;219507;2018-04-03 08:11:21:172
4.7114;4.259;9.6598;3.0205;4.9889;7.884;0.6066;-0.5917;1.333;-0.0519;-0.0155;0.0039;65.0;-26.35;-142.7;-65.58;179.52;-30.56;-20.91;5.0;47.401;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;17 / 20;220006;2018-04-03 08:11:21:671
1.6253;3.4023;6.7047;3.0314;4.7547;8.0233;1.5925;-1.3779;-2.3044;-0.0994;0.096;-0.0159;65.0;-29.57;-140.28;-65.33;176.91;-29.12;-20.98;5.0;58.178;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;17 / 20;220507;2018-04-03 08:11:22:172
-0.2292;4.9972;2.5519;3.0559;4.6008;8.1033;2.3617;-1.1422;1.477;-0.0258;0.0232;0.0014;65.0;-29.59;-139.08;-62.31;176.02;-29.0;-20.7;5.0;58.013;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;16 / 20;221006;2018-04-03 08:11:22:671
1.6474;3.8953;5.2229;3.1028;4.5691;8.1035;4.8524;1.353;2.6635;0.1434;-0.0185;0.0029;65.0;-28.24;-140.41;-65.84;179.02;-28.22;-21.77;5.0;58.474;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;16 / 20;221506;2018-04-03 08:11:23:171
2.4251;5.0127;6.74;3.1399;4.4749;8.1416;-0.1332;1.4738;-0.0123;-0.0116;-0.0214;-0.0323;70.0;-27.78;-140.25;-65.15;178.17;-27.77;-20.95;5.0;57.458;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;16 / 20;222007;2018-04-03 08:11:23:672
1.4578;3.1074;7.1145;3.2793;4.3851;8.1356;1.6602;1.5856;3.1968;0.0795;0.1435;-0.0031;1.0;-26.53;-141.13;-66.22;179.24;-26.85;-21.26;5.0;60.199;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;16 / 20;222506;2018-04-03 08:11:24:171
2.9413;2.0672;7.9693;3.2884;4.2113;8.2232;-0.5644;-1.9533;2.1951;0.0172;-0.071;-0.0126;1.0;-25.81;-136.1;-67.24;180.46;-25.43;-21.8;5.0;58.444;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;15 / 20;223006;2018-04-03 08:11:24:671
4.9124;3.3407;7.5176;3.2062;4.024;8.3486;2.7962;-2.6279;3.9543;-0.0077;0.0184;-0.0766;4.0;-21.28;-135.39;-68.22;183.64;-24.89;-21.91;5.0;58.578;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;15 / 20;223507;2018-04-03 08:11:25:172
3.5731;2.8556;8.1942;3.2488;3.9295;8.377;0.9808;-0.5973;-0.058;-0.0454;-0.0118;-0.0597;4.0;-15.8;-133.73;-69.02;186.05;-23.62;-21.2;5.0;50.22;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;16 / 20;224006;2018-04-03 08:11:25:671
4.453;3.1499;9.4457;3.4489;3.8001;8.3567;2.1199;-1.1367;0.4168;-0.0274;-0.0551;-0.0946;4.0;-20.78;-135.93;-70.32;183.72;-23.49;-21.58;5.0;49.977;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;16 / 20;224506;2018-04-03 08:11:26:171
5.1194;2.9543;9.4798;3.5504;3.7935;8.3171;1.8914;-0.6513;-1.1961;-0.0227;-0.0815;-0.1113;4.0;-18.76;-137.03;-69.31;185.55;-22.76;-23.12;5.0;49.157;42.49661;-83.28533;538.71;NaN;44.14;24.467743;178.2;16 / 20;225006;2018-04-03 08:11:26:671
